,input_id,output_id,input_text,output_text,chapter,tag1,tag2,-2,-1,0,1,2
851,30,377,نباید مغرور باشیم,ما نگوییم بد و میل به ناحق نکنیم جامه کس سیه و دلق خود ازرق نکنیم عیب درویش و توانگر به کم و بیش بد است کار بد مصلحت آن است که مطلق نکنیم رقم مغلطه بر دفتر دانش نزنیم سر حق بر ورق شعبده ملحق نکنیم شاه اگر جرعه رندان نه به حرمت نوشد التفاتش به می صاف مروق نکنیم خوش برانیم جهان در نظر راهروان فکر اسب سیه و زین مغرق نکنیم آسمان کشتی ارباب هنر می‌شکند تکیه آن به که بر این بحر معلق نکنیم گر بدی گفت حسودی و رفیقی رنجید گو تو خوش باش که ما گوش به احمق نکنیم حافظ ار خصم خطا گفت نگیریم بر او ور به حق گفت جدل با سخن حق نکنیم,غزل    ۳۷۸,0,1,0,0,1,1,0
852,26,43,انسان نباید فخر فروشی داشته باشد.,کنون که بر کف گل جام باده صاف است به صد هزار زبان بلبلش در اوصاف است بخواه دفتر اشعار و راه صحرا گیر چه وقت مدرسه و بحث کشف کشاف است فقیه مدرسه دی مست بود و فتوی داد که می حرام ولی به ز مال اوقاف است به درد و صاف تو را حکم نیست خوش درکش که هر چه ساقی ما کرد عین الطاف است ببر ز خلق و چو عنقا قیاس کار بگیر که صیت گوشه نشینان ز قاف تا قاف است حدیث مدعیان و خیال همکاران همان حکایت زردوز و بوریاباف است خموش حافظ و این نکته‌های چون زر سرخ نگاه دار که قلاب شهر صراف است,غزل    ۴۴,0,1,0,0,1,1,0
853,25,5825,بخشی از زمان هر روز را باید به تفریح و بخش دیگری را به کار اختصاص داد,و قال ع فی کلام له و ولیهم وال فاقام و استقام حتی ضرب الدین بجرانه ,,0,0,0,0,2,0,0
854,6,402,تفاوت قائل شدن بین انسان‌ها درست است,شراب لعل کش و روی مه جبینان بین خلاف مذهب آنان جمال اینان بین به زیر دلق ملمع کمندها دارند درازدستی این کوته آستینان بین به خرمن دو جهان سر فرو نمی‌آرند دماغ و کبر گدایان و خوشه چینان بین بهای نیم کرشمه هزار جان طلبند نیاز اهل دل و ناز نازنینان بین حقوق صحبت ما را به باد داد و برفت وفای صحبت یاران و همنشینان بین اسیر عشق شدن چاره خلاص من است ضمیر عاقبت اندیش پیش بینان بین کدورت از دل حافظ ببرد صحبت دوست صفای همت پاکان و پاکدینان بین,غزل    ۴۰۳,1,1,0,0,0,2,0
855,21,303,آخرت را بر دنیا باید ترجیح داد,دارای جهان نصرت دین خسرو کامل یحیی بن مظفر ملک عالم عادل ای درگه اسلام پناه تو گشاده بر روی زمین روزنه جان و در دل تعظیم تو بر جان و خرد واجب و لازم انعام تو بر کون و مکان فایض و شامل روز ازل از کلک تو یک قطره سیاهی بر روی مه افتاد که شد حل مسال خورشید چو آن خال سیه دید به دل گفت ای کاج که من بودمی آن هندوی مقبل شاها فلک از بزم تو در رقص و سماع است دست طرب از دامن این زمزمه مگسل می نوش و جهان بخش که از زلف کمندت شد گردن بدخواه گرفتار سلاسل دور فلکی یک سره بر منهج عدل است خوش باش که ظالم نبرد راه به منزل حافظ قلم شاه جهان مقسم رزق است از بهر معیشت مکن اندیشه باطل,غزل    ۳۰۴,0,1,0,0,1,1,0
856,2,491,ما باید از غیبت کردن پرهیز کنیم,سلامی چو بوی خوش آشنایی بدان مردم دیده روشنایی درودی چو نور دل پارسایان بدان شمع خلوتگه پارسایی نمی‌بینم از همدمان هیچ بر جای دلم خون شد از غصه ساقی کجایی ز کوی مغان رخ مگردان که آن جا فروشند مفتاح مشکل گشایی عروس جهان گر چه در حد حسن است ز حد می‌برد شیوه بی‌وفایی دل خسته من گرش همتی هست نخواهد ز سنگین دلان مومیایی می صوفی افکن کجا می‌فروشند که در تابم از دست زهد ریایی رفیقان چنان عهد صحبت شکستند که گویی نبوده‌ست خود آشنایی مرا گر تو بگذاری ای نفس طامع بسی پادشایی کنم در گدایی بیاموزمت کیمیای سعادت ز همصحبت بد جدایی جدایی مکن حافظ از جور دوران شکایت چه دانی تو ای بنده کار خدایی,غزل    ۴۹۲,0,0,0,0,2,0,0
857,24,1555,باید در برابر مشکلات استقامت داشته باشیم,زهی سرگشته در عالم سر و سامان که من دارم زهی در راه عشق تو دل بریان که من دارم وگر در راه بازار غم عشقت خریدارم به صد جان ها بنفروشم ز عشقت آنچ من دارم,1442,1,0,0,0,1,1,0
858,12,3049,انسان واقعی در برابر ظلم سکوت نمی‌کند,آدمی باید که بی‌حالی نباشد هیچگاه گر لب خندان نباشد چشم گریان هم خوش است,,0,1,0,0,1,1,0
859,40,376,باید سعی کنیم نیکو عمل کنیم,ما شبی دست برآریم و دعایی بکنیم غم هجران تو را چاره ز جایی بکنیم دل بیمار شد از دست رفیقان مددی تا طبیبش به سر آریم و دوایی بکنیم آن که بی جرم برنجید و به تیغم زد و رفت بازش آرید خدا را که صفایی بکنیم خشک شد بیخ طرب راه خرابات کجاست تا در آن آب و هوا نشو و نمایی بکنیم مدد از خاطر رندان طلب ای دل ور نه کار صعب است مبادا که خطایی بکنیم سایه طایر کم حوصله کاری نکند طلب از سایه میمون همایی بکنیم دلم از پرده بشد حافظ خوشگوی کجاست تا به قول و غزلش ساز نوایی بکنیم,غزل    ۳۷۷,0,0,0,0,2,0,0
860,24,3203,باید در برابر مشکلات استقامت داشته باشیم,در این عالم از هرچه بایستنیست نکوتر ز فرزند شایسته نیست,,0,0,0,0,2,0,0
861,8,3153,باید قبل از سخن گفتن فکر کرد.,جهان و هرچه در آن هست حرف خواهی دید مقام گیری اگر در مکان خاموشی,,1,0,0,0,1,1,0
862,1,1842,ادب یکی از صفات اخلاقی نیکو است که انسان باید داشته باشد,کافرم ار در دو جهان عشق بود خوشتر از این دیده ایمان شود ار نوش کند کافر از این عشق بود کان هنر عشق بود معدن زر دوست شود جلوه از آن پوست شود پرزر از این عشق چو بگشاید لب بوی دهد بوی عجب مشک شده مست از او گشته خجل عنبر از این عشق بود خوب جهان مادر خوبان شهان خاک شود گوهر از آن فخر کند مادر از این,1819,0,0,0,0,2,0,0
863,30,1606,نباید مغرور باشیم,همیشه من چنین مجنون نبودم ز عقل و عافیت بیرون نبودم چو تو عاقل بدم من نیز روزی چنین دیوانه و مفتون نبودم مثال دلبران صیاد بودم مثال دل میان خون نبودم در این بودم که این چون است و آن چون چنین حیران آن بی چون نبودم تو باری عاقلی بنشین بیندیش کز اول بوده ام اکنون نبودم همی جستم فزونی بر همه کس چو صید عشق روزافزون نبودم چو دود از حرص بالا می دویدم به معنی جز سوی هامون نبودم چو گنج از خاک بیرون اوفتادم که گنجی بودم و قارون نبودم,1506,0,0,0,0,2,0,0
864,10,3181,نباید عیبی که خودمان داریم را به دیگران نسبت دهیم,حاصل زندگی جز این نبود که بمیرد کسی برای کسی,,0,0,0,0,2,0,0
865,25,1532,بخشی از زمان هر روز را باید به تفریح و بخش دیگری را به کار اختصاص داد,هر شب و هر سحر تو را من به دعا بخواستم تا به چه شیوه ها تو را من ز خدا بخواستم تا شوی از سجود من مونس این وجود من خود بشد این وجود من چون که تو را بخواستم در پی آفتاب تو سایه بدم ضیاطلب پاک چو سایه خوردیم چون که ضیا بخواستم آهنیم ز عشق تو خواسته نور آینه آتش و زخم می خورم چونک صفا بخواستم سوی تو چون شتافتم جای قدم نیافتم پاک ز جا ببردیم چون ز تو جا بخواستم,1406,0,0,0,0,2,0,0
